"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Crawford County, AR"	"05033"	11	61946	Unreliable	Unreliable
	"Faulkner County, AR"	"05045"	13	118704	Unreliable	Unreliable
	"Garland County, AR"	"05051"	26	96903	26.8	27.7
	"Greene County, AR"	"05055"	14	43163	Unreliable	Unreliable
	"Jefferson County, AR"	"05069"	15	74723	Unreliable	Unreliable
	"Miller County, AR"	"05091"	10	43634	Unreliable	Unreliable
	"Pope County, AR"	"05115"	10	62765	Unreliable	Unreliable
	"Pulaski County, AR"	"05119"	71	388953	18.3	17.8
	"Saline County, AR"	"05125"	12	111845	Unreliable	Unreliable
	"Sebastian County, AR"	"05131"	20	127304	15.7	15.6
	"Washington County, AR"	"05143"	28	211411	13.2	14.6
	"Alameda County, CA"	"06001"	136	1554720	8.7	8.3
	"Amador County, CA"	"06005"	11	37035	Unreliable	Unreliable
	"Butte County, CA"	"06007"	29	221539	13.1	13.0
	"Calaveras County, CA"	"06009"	11	44742	Unreliable	Unreliable
	"Contra Costa County, CA"	"06013"	115	1079597	10.7	10.3
	"El Dorado County, CA"	"06017"	40	180561	22.2	21.2
	"Fresno County, CA"	"06019"	78	947895	8.2	8.5
	"Humboldt County, CA"	"06023"	36	134827	26.7	24.6
	"Imperial County, CA"	"06025"	11	176948	Unreliable	Unreliable
	"Kern County, CA"	"06029"	99	856158	11.6	12.5
	"Kings County, CA"	"06031"	12	151364	Unreliable	Unreliable
	"Lake County, CA"	"06033"	19	63983	Unreliable	Unreliable
	"Los Angeles County, CA"	"06037"	795	9962789	8.0	7.9
	"Madera County, CA"	"06039"	26	152218	17.1	17.7
	"Marin County, CA"	"06041"	32	256069	12.5	9.3
	"Mendocino County, CA"	"06045"	13	87428	Unreliable	Unreliable
	"Merced County, CA"	"06047"	30	262305	11.4	12.8
	"Monterey County, CA"	"06053"	39	426762	9.1	9.3
	"Napa County, CA"	"06055"	21	139045	15.1	15.1
	"Nevada County, CA"	"06057"	25	98292	25.4	19.4
	"Orange County, CA"	"06059"	304	3090132	9.8	9.6
	"Placer County, CA"	"06061"	44	361682	12.2	10.9
	"Riverside County, CA"	"06065"	270	2268783	11.9	12.0
	"Sacramento County, CA"	"06067"	186	1450121	12.8	12.5
	"San Bernardino County, CA"	"06071"	231	2081313	11.1	11.5
	"San Diego County, CA"	"06073"	416	3177063	13.1	12.8
	"San Francisco County, CA"	"06075"	73	825863	8.8	8.0
	"San Joaquin County, CA"	"06077"	77	702612	11.0	11.4
	"San Luis Obispo County, CA"	"06079"	50	274804	18.2	16.2
	"San Mateo County, CA"	"06081"	60	739311	8.1	7.5
	"Santa Barbara County, CA"	"06083"	53	431249	12.3	11.6
	"Santa Clara County, CA"	"06085"	153	1837504	8.3	8.0
	"Santa Cruz County, CA"	"06087"	38	266776	14.2	14.6
	"Shasta County, CA"	"06089"	43	178586	24.1	21.5
	"Siskiyou County, CA"	"06093"	10	44154	Unreliable	Unreliable
	"Solano County, CA"	"06095"	41	420757	9.7	9.4
	"Sonoma County, CA"	"06097"	62	491829	12.6	11.4
	"Stanislaus County, CA"	"06099"	50	521726	9.6	9.7
	"Sutter County, CA"	"06101"	12	95022	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	43	451977	9.5	10.1
	"Tuolumne County, CA"	"06109"	10	54008	Unreliable	Unreliable
	"Ventura County, CA"	"06111"	86	835981	10.3	9.8
	"Yolo County, CA"	"06113"	19	204118	Unreliable	Unreliable
	"Yuba County, CA"	"06115"	11	72926	Unreliable	Unreliable
	"Adams County, CO"	"08001"	87	459598	18.9	19.6
	"Arapahoe County, CO"	"08005"	100	595546	16.8	16.0
	"Boulder County, CO"	"08013"	59	305318	19.3	18.2
	"Broomfield County, CO"	"08014"	11	58298	Unreliable	Unreliable
	"Denver County, CO"	"08031"	120	634265	18.9	18.7
	"Douglas County, CO"	"08035"	46	298215	15.4	15.4
	"El Paso County, CO"	"08041"	149	644964	23.1	22.7
	"Garfield County, CO"	"08045"	10	56953	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	127	545358	23.3	22.0
	"La Plata County, CO"	"08067"	16	52401	Unreliable	Unreliable
	"Larimer County, CO"	"08069"	69	310487	22.2	21.7
	"Mesa County, CO"	"08077"	52	147848	35.2	35.2
	"Montrose County, CO"	"08085"	10	40725	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	29	160852	18.0	18.7
	"Weld County, CO"	"08123"	41	263691	15.5	15.4
	"Fairfield County, CT"	"09001"	79	933835	8.5	7.8
	"Hartford County, CT"	"09003"	101	897259	11.3	11.2
	"Litchfield County, CT"	"09005"	32	187530	17.1	16.0
	"Middlesex County, CT"	"09007"	25	165602	15.1	13.9
	"New Haven County, CT"	"09009"	68	862813	7.9	7.8
	"New London County, CT"	"09011"	30	274170	10.9	10.7
	"Tolland County, CT"	"09013"	24	151539	15.8	16.4
	"Windham County, CT"	"09015"	14	117599	Unreliable	Unreliable
	"Kent County, DE"	"10001"	23	167626	13.7	13.8
	"New Castle County, DE"	"10003"	67	546076	12.3	11.7
	"Sussex County, DE"	"10005"	35	203390	17.2	16.6
	"District of Columbia, DC"	"11001"	42	632323	6.6	6.3
	"Alachua County, FL"	"12001"	36	251417	14.3	16.3
	"Bay County, FL"	"12005"	40	171903	23.3	21.3
	"Brevard County, FL"	"12009"	128	547307	23.4	21.1
	"Broward County, FL"	"12011"	246	1815137	13.6	12.3
	"Charlotte County, FL"	"12015"	37	162449	22.8	25.6
	"Citrus County, FL"	"12017"	32	139360	23.0	21.6
	"Clay County, FL"	"12019"	35	194345	18.0	18.0
	"Collier County, FL"	"12021"	50	332427	15.0	15.6
	"Columbia County, FL"	"12023"	10	67966	Unreliable	Unreliable
	"Duval County, FL"	"12031"	155	879602	17.6	17.2
	"Escambia County, FL"	"12033"	59	302715	19.5	20.1
	"Flagler County, FL"	"12035"	13	98359	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	31	173422	17.9	15.7
	"Highlands County, FL"	"12055"	18	98128	Unreliable	Unreliable
	"Hillsborough County, FL"	"12057"	170	1277746	13.3	13.0
	"Indian River County, FL"	"12061"	27	140567	19.2	17.4
	"Jackson County, FL"	"12063"	10	48968	Unreliable	Unreliable
	"Lake County, FL"	"12069"	51	303186	16.8	15.5
	"Lee County, FL"	"12071"	109	645293	16.9	15.7
	"Leon County, FL"	"12073"	46	283769	16.2	17.0
	"Manatee County, FL"	"12081"	52	333895	15.6	15.2
	"Marion County, FL"	"12083"	66	335125	19.7	19.0
	"Martin County, FL"	"12085"	32	148817	21.5	17.1
	"Miami-Dade County, FL"	"12086"	244	2591035	9.4	8.6
	"Monroe County, FL"	"12087"	20	74809	26.7	22.2
	"Nassau County, FL"	"12089"	16	74629	Unreliable	Unreliable
	"Okaloosa County, FL"	"12091"	40	190083	21.0	21.0
	"Orange County, FL"	"12095"	138	1202234	11.5	11.6
	"Osceola County, FL"	"12097"	31	287416	10.8	10.9
	"Palm Beach County, FL"	"12099"	212	1356545	15.6	14.4
	"Pasco County, FL"	"12101"	79	470391	16.8	16.1
	"Pinellas County, FL"	"12103"	200	921319	21.7	19.7
	"Polk County, FL"	"12105"	66	616158	10.7	10.4
	"Putnam County, FL"	"12107"	11	73263	Unreliable	Unreliable
	"St. Johns County, FL"	"12109"	42	202188	20.8	19.9
	"St. Lucie County, FL"	"12111"	49	283866	17.3	15.7
	"Santa Rosa County, FL"	"12113"	37	158512	23.3	20.8
	"Sarasota County, FL"	"12115"	83	386147	21.5	18.4
	"Seminole County, FL"	"12117"	56	430838	13.0	12.5
	"Sumter County, FL"	"12119"	10	101620	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	123	496950	24.8	21.2
	"Walton County, FL"	"12131"	14	57582	Unreliable	Unreliable
	"Barrow County, GA"	"13013"	13	70169	Unreliable	Unreliable
	"Bartow County, GA"	"13015"	13	100661	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	10	156462	Unreliable	Unreliable
	"Carroll County, GA"	"13045"	18	111580	Unreliable	Unreliable
	"Chatham County, GA"	"13051"	32	276434	11.6	11.5
	"Cherokee County, GA"	"13057"	25	221315	11.3	11.3
	"Clarke County, GA"	"13059"	15	120266	Unreliable	Unreliable
	"Clayton County, GA"	"13063"	18	265888	Unreliable	Unreliable
	"Cobb County, GA"	"13067"	73	707442	10.3	10.1
	"Columbia County, GA"	"13073"	13	131627	Unreliable	Unreliable
	"Coweta County, GA"	"13077"	16	130929	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	65	707089	9.2	9.1
	"Dougherty County, GA"	"13095"	11	94501	Unreliable	Unreliable
	"Douglas County, GA"	"13097"	19	133971	Unreliable	Unreliable
	"Fayette County, GA"	"13113"	12	107524	Unreliable	Unreliable
	"Floyd County, GA"	"13115"	10	96177	Unreliable	Unreliable
	"Forsyth County, GA"	"13117"	20	187928	10.6	10.5
	"Fulton County, GA"	"13121"	111	977773	11.4	11.2
	"Gordon County, GA"	"13129"	10	55766	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	82	842046	9.7	9.6
	"Hall County, GA"	"13139"	21	185416	11.3	11.3
	"Haralson County, GA"	"13143"	14	28400	Unreliable	Unreliable
	"Henry County, GA"	"13151"	25	209053	12.0	12.4
	"Houston County, GA"	"13153"	12	146136	Unreliable	Unreliable
	"Jackson County, GA"	"13157"	11	60571	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	15	114552	Unreliable	Unreliable
	"Muscogee County, GA"	"13215"	29	198413	14.6	14.2
	"Newton County, GA"	"13217"	12	101505	Unreliable	Unreliable
	"Paulding County, GA"	"13223"	27	144800	18.6	21.4
	"Richmond County, GA"	"13245"	24	202587	11.8	12.1
	"Troup County, GA"	"13285"	14	68468	Unreliable	Unreliable
	"Walton County, GA"	"13297"	13	84575	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	32	189191	16.9	15.8
	"Honolulu County, HI"	"15003"	122	976372	12.5	12.2
	"Kauai County, HI"	"15007"	12	68434	Unreliable	Unreliable
	"Maui County, HI"	"15009"	25	158226	15.8	13.1
	"Ada County, ID"	"16001"	71	409061	17.4	17.5
	"Bannock County, ID"	"16005"	19	83800	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	25	106684	23.4	26.0
	"Canyon County, ID"	"16027"	30	193888	15.5	16.7
	"Kootenai County, ID"	"16055"	25	142357	17.6	16.5
	"Nez Perce County, ID"	"16069"	15	39531	Unreliable	Unreliable
	"Twin Falls County, ID"	"16083"	13	78595	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	14	203276	Unreliable	Unreliable
	"Cook County, IL"	"17031"	459	5231351	8.8	8.5
	"DuPage County, IL"	"17043"	77	927987	8.3	8.1
	"Jackson County, IL"	"17077"	11	60071	Unreliable	Unreliable
	"Kane County, IL"	"17089"	48	522487	9.2	9.5
	"Kankakee County, IL"	"17091"	13	113040	Unreliable	Unreliable
	"Kendall County, IL"	"17093"	13	118105	Unreliable	Unreliable
	"Lake County, IL"	"17097"	68	702120	9.7	9.8
	"LaSalle County, IL"	"17099"	11	112973	Unreliable	Unreliable
	"McHenry County, IL"	"17111"	41	308145	13.3	12.3
	"McLean County, IL"	"17113"	19	172281	Unreliable	Unreliable
	"Macon County, IL"	"17115"	16	110122	Unreliable	Unreliable
	"Madison County, IL"	"17119"	43	267883	16.1	15.0
	"Peoria County, IL"	"17143"	24	187254	12.8	12.1
	"Rock Island County, IL"	"17161"	15	147457	Unreliable	Unreliable
	"St. Clair County, IL"	"17163"	24	268858	8.9	9.2
	"Sangamon County, IL"	"17167"	28	199271	14.1	13.3
	"Tazewell County, IL"	"17179"	21	135949	15.4	15.0
	"Vermilion County, IL"	"17183"	11	80727	Unreliable	Unreliable
	"Will County, IL"	"17197"	69	682518	10.1	10.0
	"Williamson County, IL"	"17199"	11	66674	Unreliable	Unreliable
	"Winnebago County, IL"	"17201"	39	292069	13.4	13.6
	"Allen County, IN"	"18003"	52	360412	14.4	14.4
	"Bartholomew County, IN"	"18005"	16	79129	Unreliable	Unreliable
	"Boone County, IN"	"18011"	11	58944	Unreliable	Unreliable
	"Clark County, IN"	"18019"	17	111951	Unreliable	Unreliable
	"Dearborn County, IN"	"18029"	11	49831	Unreliable	Unreliable
	"Delaware County, IN"	"18035"	18	117364	Unreliable	Unreliable
	"Elkhart County, IN"	"18039"	16	199619	Unreliable	Unreliable
	"Floyd County, IN"	"18043"	19	75283	Unreliable	Unreliable
	"Grant County, IN"	"18053"	10	69330	Unreliable	Unreliable
	"Hamilton County, IN"	"18057"	34	289495	11.7	12.0
	"Hancock County, IN"	"18059"	10	70933	Unreliable	Unreliable
	"Hendricks County, IN"	"18063"	17	150434	Unreliable	Unreliable
	"Henry County, IN"	"18065"	11	49345	Unreliable	Unreliable
	"Howard County, IN"	"18067"	14	82849	Unreliable	Unreliable
	"Johnson County, IN"	"18081"	12	143191	Unreliable	Unreliable
	"Kosciusko County, IN"	"18085"	12	77609	Unreliable	Unreliable
	"Lake County, IN"	"18089"	66	493618	13.4	12.9
	"La Porte County, IN"	"18091"	21	111246	18.9	18.5
	"Madison County, IN"	"18095"	22	130348	16.9	16.9
	"Marion County, IN"	"18097"	132	918977	14.4	14.7
	"Monroe County, IN"	"18105"	18	141019	Unreliable	Unreliable
	"Morgan County, IN"	"18109"	13	69356	Unreliable	Unreliable
	"Porter County, IN"	"18127"	32	165682	19.3	18.0
	"St. Joseph County, IN"	"18141"	31	266344	11.6	11.2
	"Tippecanoe County, IN"	"18157"	20	177513	11.3	13.9
	"Vanderburgh County, IN"	"18163"	37	180858	20.5	20.2
	"Vigo County, IN"	"18167"	22	108428	20.3	20.5
	"Wayne County, IN"	"18177"	10	68346	Unreliable	Unreliable
	"Black Hawk County, IA"	"19013"	15	131820	Unreliable	Unreliable
	"Clinton County, IA"	"19045"	13	48717	Unreliable	Unreliable
	"Dubuque County, IA"	"19061"	10	95097	Unreliable	Unreliable
	"Johnson County, IA"	"19103"	17	136317	Unreliable	Unreliable
	"Linn County, IA"	"19113"	25	215295	11.6	12.0
	"Polk County, IA"	"19153"	49	443710	11.0	10.9
	"Pottawattamie County, IA"	"19155"	15	92913	Unreliable	Unreliable
	"Scott County, IA"	"19163"	27	168799	16.0	16.3
	"Woodbury County, IA"	"19193"	14	102323	Unreliable	Unreliable
	"Butler County, KS"	"20015"	10	65827	Unreliable	Unreliable
	"Douglas County, KS"	"20045"	16	112864	Unreliable	Unreliable
	"Ford County, KS"	"20057"	10	34752	Unreliable	Unreliable
	"Johnson County, KS"	"20091"	91	559913	16.3	15.7
	"Leavenworth County, KS"	"20103"	16	77739	Unreliable	Unreliable
	"Reno County, KS"	"20155"	11	64438	Unreliable	Unreliable
	"Saline County, KS"	"20169"	14	55988	Unreliable	Unreliable
	"Sedgwick County, KS"	"20173"	89	503889	17.7	18.1
	"Shawnee County, KS"	"20177"	38	178991	21.2	21.2
	"Wyandotte County, KS"	"20209"	27	159129	17.0	16.2
	"Barren County, KY"	"21009"	11	42631	Unreliable	Unreliable
	"Boone County, KY"	"21015"	15	123316	Unreliable	Unreliable
	"Campbell County, KY"	"21037"	14	90908	Unreliable	Unreliable
	"Christian County, KY"	"21047"	16	75427	Unreliable	Unreliable
	"Daviess County, KY"	"21059"	22	97847	22.5	21.2
	"Fayette County, KY"	"21067"	45	305489	14.7	13.8
	"Grayson County, KY"	"21085"	10	25964	Unreliable	Unreliable
	"Hardin County, KY"	"21093"	27	107025	25.2	25.1
	"Hopkins County, KY"	"21107"	14	46718	Unreliable	Unreliable
	"Jefferson County, KY"	"21111"	129	750828	17.2	17.3
	"Kenton County, KY"	"21117"	17	161711	Unreliable	Unreliable
	"Laurel County, KY"	"21125"	12	59462	Unreliable	Unreliable
	"McCracken County, KY"	"21145"	20	65549	30.5	29.6
	"Madison County, KY"	"21151"	12	84786	Unreliable	Unreliable
	"Nelson County, KY"	"21179"	10	44319	Unreliable	Unreliable
	"Pulaski County, KY"	"21199"	17	63593	Unreliable	Unreliable
	"Warren County, KY"	"21227"	20	117110	17.1	17.7
	"Acadia Parish, LA"	"22001"	10	61912	Unreliable	Unreliable
	"Ascension Parish, LA"	"22005"	12	112286	Unreliable	Unreliable
	"Avoyelles Parish, LA"	"22009"	12	41632	Unreliable	Unreliable
	"Bossier Parish, LA"	"22015"	19	122197	Unreliable	Unreliable
	"Caddo Parish, LA"	"22017"	30	257093	11.7	12.0
	"Calcasieu Parish, LA"	"22019"	25	194493	12.9	13.7
	"East Baton Rouge Parish, LA"	"22033"	42	444526	9.4	9.7
	"Jefferson Parish, LA"	"22051"	42	433676	9.7	9.5
	"Lafayette Parish, LA"	"22055"	37	227055	16.3	16.2
	"Lafourche Parish, LA"	"22057"	10	97029	Unreliable	Unreliable
	"Livingston Parish, LA"	"22063"	21	131942	15.9	16.7
	"Orleans Parish, LA"	"22071"	37	369250	10.0	9.9
	"Ouachita Parish, LA"	"22073"	16	155363	Unreliable	Unreliable
	"Rapides Parish, LA"	"22079"	19	132373	Unreliable	Unreliable
	"St. Bernard Parish, LA"	"22087"	12	41635	Unreliable	Unreliable
	"St. Landry Parish, LA"	"22097"	13	83662	Unreliable	Unreliable
	"St. Tammany Parish, LA"	"22103"	38	239453	15.9	15.8
	"Tangipahoa Parish, LA"	"22105"	19	123441	Unreliable	Unreliable
	"Terrebonne Parish, LA"	"22109"	15	111893	Unreliable	Unreliable
	"Androscoggin County, ME"	"23001"	20	107609	18.6	17.4
	"Aroostook County, ME"	"23003"	18	70868	Unreliable	Unreliable
	"Cumberland County, ME"	"23005"	40	283921	14.1	13.1
	"Kennebec County, ME"	"23011"	19	121853	Unreliable	Unreliable
	"Penobscot County, ME"	"23019"	26	153746	16.9	15.0
	"York County, ME"	"23031"	31	199005	15.6	13.9
	"Allegany County, MD"	"24001"	11	74012	Unreliable	Unreliable
	"Anne Arundel County, MD"	"24003"	66	550488	12.0	11.6
	"Baltimore County, MD"	"24005"	100	817455	12.2	12.0
	"Calvert County, MD"	"24009"	18	89628	Unreliable	Unreliable
	"Carroll County, MD"	"24013"	20	167217	12.0	10.9
	"Cecil County, MD"	"24015"	13	101696	Unreliable	Unreliable
	"Charles County, MD"	"24017"	15	150592	Unreliable	Unreliable
	"Frederick County, MD"	"24021"	27	239582	11.3	11.2
	"Harford County, MD"	"24025"	34	248622	13.7	12.9
	"Howard County, MD"	"24027"	31	299430	10.4	9.9
	"Montgomery County, MD"	"24031"	59	1004709	5.9	5.7
	"Prince George's County, MD"	"24033"	54	881138	6.1	6.1
	"St. Mary's County, MD"	"24037"	21	108987	19.3	18.9
	"Washington County, MD"	"24043"	25	149180	16.8	15.2
	"Wicomico County, MD"	"24045"	12	100647	Unreliable	Unreliable
	"Baltimore city, MD"	"24510"	61	621342	9.8	9.2
	"Barnstable County, MA"	"25001"	30	215423	13.9	17.3
	"Berkshire County, MA"	"25003"	16	130016	Unreliable	Unreliable
	"Bristol County, MA"	"25005"	48	551082	8.7	8.4
	"Essex County, MA"	"25009"	56	755618	7.4	7.4
	"Franklin County, MA"	"25011"	10	71540	Unreliable	Unreliable
	"Hampden County, MA"	"25013"	49	465923	10.5	10.2
	"Hampshire County, MA"	"25015"	12	159795	Unreliable	Unreliable
	"Middlesex County, MA"	"25017"	131	1537215	8.5	7.8
	"Norfolk County, MA"	"25021"	64	681845	9.4	9.2
	"Plymouth County, MA"	"25023"	48	499759	9.6	9.9
	"Suffolk County, MA"	"25025"	46	744426	6.2	6.0
	"Worcester County, MA"	"25027"	96	806163	11.9	11.2
	"Allegan County, MI"	"26005"	17	112039	Unreliable	Unreliable
	"Barry County, MI"	"26015"	18	58990	Unreliable	Unreliable
	"Berrien County, MI"	"26021"	17	156067	Unreliable	Unreliable
	"Calhoun County, MI"	"26025"	20	135099	14.8	12.7
	"Eaton County, MI"	"26045"	10	108008	Unreliable	Unreliable
	"Genesee County, MI"	"26049"	59	418408	14.1	14.2
	"Grand Traverse County, MI"	"26055"	11	89112	Unreliable	Unreliable
	"Hillsdale County, MI"	"26059"	10	46229	Unreliable	Unreliable
	"Ingham County, MI"	"26065"	29	281723	10.3	10.3
	"Jackson County, MI"	"26075"	19	160309	Unreliable	Unreliable
	"Kalamazoo County, MI"	"26077"	27	254580	10.6	10.7
	"Kent County, MI"	"26081"	61	614462	9.9	9.9
	"Lapeer County, MI"	"26087"	20	88173	22.7	22.8
	"Lenawee County, MI"	"26091"	13	98987	Unreliable	Unreliable
	"Livingston County, MI"	"26093"	23	182838	12.6	12.6
	"Macomb County, MI"	"26099"	103	847383	12.2	11.8
	"Marquette County, MI"	"26103"	11	67906	Unreliable	Unreliable
	"Mecosta County, MI"	"26107"	11	43318	Unreliable	Unreliable
	"Midland County, MI"	"26111"	10	83822	Unreliable	Unreliable
	"Monroe County, MI"	"26115"	23	151048	15.2	14.8
	"Muskegon County, MI"	"26121"	24	170182	14.1	14.5
	"Oakland County, MI"	"26125"	184	1220657	15.1	14.7
	"Ottawa County, MI"	"26139"	25	269099	9.3	9.3
	"Saginaw County, MI"	"26145"	21	198353	10.6	10.8
	"St. Clair County, MI"	"26147"	25	160644	15.6	14.9
	"St. Joseph County, MI"	"26149"	12	60796	Unreliable	Unreliable
	"Tuscola County, MI"	"26157"	13	54662	Unreliable	Unreliable
	"Van Buren County, MI"	"26159"	12	75454	Unreliable	Unreliable
	"Washtenaw County, MI"	"26161"	34	350946	9.7	9.3
	"Wayne County, MI"	"26163"	199	1792365	11.1	11.0
	"Anoka County, MN"	"27003"	52	336414	15.5	14.8
	"Blue Earth County, MN"	"27013"	11	65091	Unreliable	Unreliable
	"Carver County, MN"	"27019"	15	93707	Unreliable	Unreliable
	"Dakota County, MN"	"27037"	43	405088	10.6	10.6
	"Hennepin County, MN"	"27053"	135	1184576	11.4	10.7
	"Olmsted County, MN"	"27109"	10	147066	Unreliable	Unreliable
	"Ramsey County, MN"	"27123"	52	520152	10.0	10.3
	"St. Louis County, MN"	"27137"	39	200319	19.5	18.6
	"Scott County, MN"	"27139"	15	135152	Unreliable	Unreliable
	"Sherburne County, MN"	"27141"	17	89455	Unreliable	Unreliable
	"Stearns County, MN"	"27145"	16	151606	Unreliable	Unreliable
	"Washington County, MN"	"27163"	27	244088	11.1	11.1
	"Wright County, MN"	"27171"	12	127336	Unreliable	Unreliable
	"DeSoto County, MS"	"28033"	27	166234	16.2	16.1
	"Hancock County, MS"	"28045"	10	45255	Unreliable	Unreliable
	"Harrison County, MS"	"28047"	32	194029	16.5	15.9
	"Hinds County, MS"	"28049"	24	248643	9.7	9.9
	"Jackson County, MS"	"28059"	27	140298	19.2	19.7
	"Jones County, MS"	"28067"	13	68641	Unreliable	Unreliable
	"Madison County, MS"	"28089"	10	98468	Unreliable	Unreliable
	"Panola County, MS"	"28107"	12	34473	Unreliable	Unreliable
	"Pearl River County, MS"	"28109"	13	55295	Unreliable	Unreliable
	"Rankin County, MS"	"28121"	22	145165	15.2	15.2
	"Boone County, MO"	"29019"	21	168535	12.5	13.8
	"Butler County, MO"	"29023"	10	43053	Unreliable	Unreliable
	"Cape Girardeau County, MO"	"29031"	12	76950	Unreliable	Unreliable
	"Cass County, MO"	"29037"	16	100376	Unreliable	Unreliable
	"Christian County, MO"	"29043"	15	79824	Unreliable	Unreliable
	"Clay County, MO"	"29047"	35	227577	15.4	15.2
	"Cole County, MO"	"29051"	15	76363	Unreliable	Unreliable
	"Franklin County, MO"	"29071"	25	101412	24.7	25.3
	"Greene County, MO"	"29077"	37	280626	13.2	13.1
	"Howell County, MO"	"29091"	10	40629	Unreliable	Unreliable
	"Jackson County, MO"	"29095"	109	677377	16.1	15.4
	"Jasper County, MO"	"29097"	16	115258	Unreliable	Unreliable
	"Jefferson County, MO"	"29099"	47	220209	21.3	20.9
	"Newton County, MO"	"29145"	12	59069	Unreliable	Unreliable
	"Pulaski County, MO"	"29169"	11	53259	Unreliable	Unreliable
	"St. Charles County, MO"	"29183"	43	368666	11.7	11.5
	"St. Francois County, MO"	"29187"	16	65917	Unreliable	Unreliable
	"St. Louis County, MO"	"29189"	136	1000438	13.6	12.7
	"St. Louis city, MO"	"29510"	34	318172	10.7	10.5
	"Cascade County, MT"	"30013"	24	81723	29.4	27.5
	"Flathead County, MT"	"30029"	18	91633	Unreliable	Unreliable
	"Gallatin County, MT"	"30031"	16	92614	Unreliable	Unreliable
	"Lewis and Clark County, MT"	"30049"	18	64876	Unreliable	Unreliable
	"Missoula County, MT"	"30063"	24	110977	21.6	19.5
	"Ravalli County, MT"	"30081"	10	40617	Unreliable	Unreliable
	"Silver Bow County, MT"	"30093"	19	34403	Unreliable	Unreliable
	"Yellowstone County, MT"	"30111"	32	151882	21.1	21.8
	"Douglas County, NE"	"31055"	44	531265	8.3	8.1
